Date,open,high,low,close,volume
2013-09-26,339.022,343.623,337.489,339.616,851233.0
2013-09-25,334.916,343.326,334.916,339.171,1579612.0
2013-09-24,330.118,338.429,329.969,332.839,1168647.0
2013-09-23,333.482,337.835,327.793,330.316,2069430.0
2013-09-20,341.595,351.143,329.475,335.114,881696.0
2013-09-19,339.369,347.779,337.934,344.909,1412189.0
2013-09-18,338.379,338.379,329.821,333.284,776798.0
2013-09-17,324.132,334.125,324.132,331.503,731495.0
2013-09-16,334.817,337.39,321.559,327.446,670144.0
2013-09-13,328.485,334.916,326.754,329.821,575718.0
2013-09-12,337.736,339.319,325.715,329.326,565940.0
2013-09-11,346.295,346.839,332.641,336.895,1205776.0
2013-09-10,316.711,348.273,316.711,345.503,1984869.0
2013-09-06,314.633,316.612,308.994,314.436,464259.0
2013-09-05,311.665,320.57,311.665,313.298,797522.0
2013-09-04,297.813,310.329,297.813,307.955,1409700.0
2013-09-03,296.478,307.905,292.372,294.103,1038071.0
2013-09-02,293.46,298.457,289.057,296.428,858672.0
2013-08-30,304.739,304.937,290.789,295.538,525865.0
2013-08-29,293.856,305.531,292.223,302.662,1032896.0
2013-08-28,287.919,296.478,283.318,294.994,837589.0
2013-08-27,292.668,292.668,284.852,287.177,968326.0
2013-08-26,297.418,302.76,290.64,294.944,516257.0
2013-08-23,291.877,301.623,291.135,297.714,858205.0
2013-08-22,280.598,291.679,279.015,289.453,696168.0
2013-08-21,288.018,291.679,275.7,280.499,845046.0
2013-08-20,293.856,294.4,282.774,284.506,941758.0
2013-08-19,303.404,305.234,294.449,298.407,660952.0
2013-08-16,313.743,319.679,307.856,310.082,1657069.0
2013-08-14,293.163,320.966,293.163,315.92,2405181.0
2013-08-13,277.036,291.58,273.226,288.068,818798.0
2013-08-12,279.015,282.181,275.354,278.025,455996.0
2013-08-08,281.587,289.799,272.583,275.749,1753939.0
2013-08-07,280.993,283.615,269.615,275.898,1928662.0
2013-08-06,280.499,285.693,277.333,284.308,738023.0
2013-08-05,286.93,300.98,276.145,281.587,1254999.0
2013-08-02,286.089,288.909,279.608,287.375,693216.0
2013-08-01,288.909,290.591,281.389,286.089,703598.0
2013-07-31,280.944,289.552,275.057,287.474,733034.0
2013-07-30,291.778,294.301,279.757,281.389,1161971.0
2013-07-29,286.682,293.856,285.198,292.916,740246.0
2013-07-26,296.824,298.259,284.11,286.781,632779.0
2013-07-25,294.35,299.891,291.926,296.676,839915.0
2013-07-24,294.845,297.566,291.63,294.35,426070.0
2013-07-23,294.647,298.358,291.234,295.884,722663.0
